16
1,6,2,1,7,4,2,3,6,2,2,2,2,3,5,4
3,14,11,4,9,6,11,12,9,12,10,11,12,11,5,6
8,9,13,6,1,13,14,1,6,3,13,15,5,13,4,8
3,6,3,12,1,5,14,1,14,10,2,8,2,3,7,6
10,8,9,6,2,1,13,7,13,13,14,2,10,10,8,10
9,7,6,11,13,5,4,10,1,6,9,14,9,15,4,10
2,10,9,13,7,7,5,12,1,14,1,15,4,10,2,10
10,9,4,2,8,11,4,3,6,11,4,11,5,12,11,12
10,3,5,13,5,12,2,11,12,11,4,11,5,4,11,4
11,13,6,1,7,6,10,11,6,9,6,9,6,2,11,4
10,2,9,4,8,11,13,14,9,5,14,3,15,12,10,2
11,12,2,2,1,12,1,14,3,6,10,9,14,2,11,12
8,1,13,15,4,3,5,15,14,10,11,7,15,14,11,4
1,7,5,15,7,13,4,8,10,8,8,10,8,8,8,2
1,15,6,8,11,6,1,7,12,3,5,15,5,7,4,10
1,12,9,4,8,8,1,13,4,8,1,13,4,9,5,12
