16
1,6,2,1,5,7,7,5,4,3,4,2,3,4,2,2
2,11,14,3,5,12,11,5,6,9,5,15,12,1,15,12
10,8,9,15,5,6,9,4,8,2,3,13,5,6,11,4
10,3,6,8,3,15,7,4,2,9,15,4,1,13,15,6
11,14,9,7,14,9,13,5,13,7,15,7,7,4,11,14
8,8,1,14,9,4,3,5,6,10,10,8,10,2,8,10
3,5,4,10,1,5,12,1,15,12,8,1,12,11,7,12
11,6,2,9,7,5,4,3,14,3,5,5,6,10,8,2
9,13,13,6,10,1,6,9,12,8,2,2,9,15,5,12
1,6,2,9,14,1,14,2,3,5,13,15,4,10,2,2
1,14,11,7,14,3,15,12,9,6,2,10,2,11,13,14
2,9,12,10,8,8,9,7,5,14,9,13,13,15,4,8
10,1,7,14,2,1,7,14,1,15,5,4,2,11,7,4
10,2,9,12,11,7,14,9,7,15,5,7,12,8,10,2
11,14,3,4,10,8,9,6,8,8,3,13,4,3,13,14
8,9,13,5,12,1,5,13,4,1,12,1,5,12,1,12
