16
1,6,3,7,7,4,1,7,7,4,1,7,4,3,6,2
1,14,8,10,8,3,6,9,14,1,5,15,6,8,9,14
3,13,7,13,4,11,13,7,14,3,4,10,9,7,6,10
11,7,15,4,2,9,7,13,14,11,7,12,2,11,15,14
11,15,15,4,11,4,8,3,14,11,15,7,13,15,14,10
11,15,15,7,15,5,7,13,15,15,15,12,2,10,10,10
8,11,15,15,15,7,14,1,13,12,11,4,9,14,10,8
2,9,15,12,10,9,14,3,6,3,15,6,3,14,8,2
10,2,8,2,9,7,14,9,13,13,13,13,12,10,3,14
11,15,5,12,3,14,11,7,5,6,2,3,5,13,15,14
11,15,7,4,11,14,11,13,7,14,11,13,5,5,13,14
9,13,15,5,14,11,14,1,15,14,11,6,3,4,1,14
2,2,8,2,11,15,12,3,13,15,15,14,11,5,5,14
10,11,7,15,13,14,1,14,2,8,11,15,14,3,5,14
11,15,12,10,1,15,6,10,9,6,9,15,15,13,6,8
8,9,5,13,4,8,8,9,4,9,5,12,8,1,13,4
