16
1,5,7,7,7,7,7,7,7,7,7,7,5,4,3,6
3,7,13,15,13,15,14,11,15,15,15,15,7,6,11,14
11,15,6,11,5,15,15,15,15,15,14,11,13,13,12,10
10,11,15,15,7,15,14,11,15,15,15,15,7,7,6,8
11,15,13,15,12,11,13,13,14,11,15,13,15,15,13,6
9,15,6,11,7,14,3,7,15,15,15,7,15,13,6,10
3,15,12,11,15,15,15,12,9,15,15,13,15,6,11,12
11,15,4,11,15,15,15,7,6,11,14,2,11,13,15,6
10,10,2,10,9,15,12,9,12,10,11,15,15,4,11,12
8,11,15,15,7,15,5,5,7,13,15,14,11,7,15,6
3,13,13,13,15,15,6,3,15,5,14,9,14,10,11,14
10,1,5,7,12,11,15,14,11,5,14,3,15,15,15,14
8,3,4,10,1,15,15,15,15,4,11,15,13,15,15,14
3,15,7,15,4,10,11,15,14,3,15,15,7,13,13,14
11,15,15,15,7,12,11,15,15,15,14,11,14,3,7,14
9,12,9,12,9,5,13,13,13,13,13,12,9,13,13,12
