16
1,5,7,4,1,5,5,5,7,4,3,5,4,1,5,6
2,3,12,1,5,6,3,7,13,5,14,3,6,1,6,10
9,13,6,1,7,14,10,8,2,2,9,14,8,3,13,14
2,3,12,1,14,8,10,2,10,9,7,14,2,11,4,8
9,13,5,6,9,7,14,10,10,2,10,10,11,13,7,4
3,6,3,15,5,12,9,14,11,14,8,11,14,1,14,2
10,8,8,9,7,5,4,9,12,9,4,8,9,6,11,14
11,7,4,3,12,1,6,3,6,1,5,5,6,10,11,14
10,9,5,14,2,3,14,9,14,1,5,5,14,8,8,8
11,4,3,13,12,8,9,5,15,4,3,5,13,4,1,6
10,3,13,6,2,2,3,7,15,4,11,4,2,3,5,14
8,10,1,13,12,11,14,8,10,1,13,5,13,12,3,12
2,10,3,4,1,14,10,3,13,6,1,6,3,6,9,6
11,13,14,1,6,8,10,8,2,8,1,15,12,9,4,10
9,6,11,6,9,5,13,7,13,7,5,13,5,6,3,12
1,12,8,9,5,5,5,12,1,12,1,5,5,13,13,4
