16
1,7,7,6,2,1,7,5,4,2,2,3,7,4,3,4
1,15,15,13,14,1,14,2,1,13,14,11,13,5,12,2
3,12,11,5,14,2,11,14,2,3,14,11,5,5,5,12
10,2,8,3,15,13,14,10,11,14,8,11,4,3,7,4
10,11,4,11,14,3,14,9,14,8,2,11,4,8,11,6
9,12,1,13,14,8,9,4,9,4,9,14,3,7,12,10
3,5,5,5,15,7,7,4,1,6,3,13,14,11,4,8
9,6,3,6,8,10,8,3,6,10,10,1,12,9,7,4
1,15,15,12,1,12,3,13,12,9,13,7,4,3,13,6
2,11,15,5,5,4,11,5,4,3,7,14,3,14,2,8
11,15,13,6,1,6,11,4,3,14,10,10,10,9,15,4
8,10,2,8,3,12,11,4,11,15,12,10,11,6,9,6
3,13,14,2,11,6,9,7,14,8,1,12,9,15,5,12
9,4,9,15,14,10,1,12,11,7,7,4,1,13,6,2
2,3,6,10,8,10,3,5,12,10,11,6,3,5,15,12
9,12,9,12,1,13,13,5,4,8,8,8,8,1,13,4
