16
1,7,5,4,1,5,6,3,4,3,4,3,4,3,4,2
2,9,5,6,1,7,12,11,4,11,5,13,5,15,5,14
10,3,5,14,3,13,5,14,2,10,2,3,6,8,3,12
9,12,2,11,13,5,4,9,13,13,14,10,9,4,9,4
2,2,9,13,6,3,4,3,6,2,10,10,3,5,7,6
10,10,3,5,14,11,7,12,10,10,11,14,10,1,13,12
10,10,11,6,9,12,9,4,9,14,8,10,10,2,3,6
10,11,12,8,2,3,4,3,6,8,1,12,9,15,14,8
9,13,6,2,9,13,7,13,12,2,3,4,2,10,9,6
1,5,13,14,1,7,12,1,5,15,13,5,15,12,3,12
3,7,7,12,1,14,2,2,2,8,3,5,13,4,11,6
8,10,11,5,7,13,12,11,13,6,11,4,2,1,12,8
2,8,8,3,13,4,1,12,1,13,15,7,13,4,3,6
11,4,3,13,5,6,3,6,2,2,9,14,3,7,12,8
11,5,12,2,1,13,14,9,15,13,6,11,12,9,7,4
9,5,5,13,4,1,12,1,13,5,13,13,5,4,9,4
