16
1,5,5,6,2,3,7,5,4,2,2,3,7,5,6,2
1,6,3,13,15,12,9,4,1,14,11,12,10,2,8,10
2,9,14,1,13,7,4,1,7,15,12,2,8,9,6,10
9,5,13,6,3,13,4,3,15,15,7,13,5,7,14,10
2,3,5,14,8,1,6,10,10,11,13,6,2,8,11,12
9,13,4,10,3,6,11,14,10,8,2,11,14,2,9,4
2,2,2,10,8,11,12,8,8,3,15,12,9,14,3,4
9,15,13,14,1,15,4,3,6,10,11,7,6,9,15,4
1,12,2,9,5,14,2,9,13,12,10,8,9,4,9,4
3,6,9,6,1,12,9,6,1,7,15,7,6,3,4,2
10,11,4,10,2,2,1,14,3,12,8,10,11,13,6,10
10,9,7,13,14,11,5,14,9,6,3,14,10,3,15,14
10,1,12,3,13,14,2,9,4,10,8,8,10,10,10,8
8,3,4,8,3,12,9,7,7,15,4,3,14,8,9,6
3,13,7,6,10,3,7,14,8,8,3,14,11,6,3,14
8,1,12,9,13,12,8,9,5,4,8,8,8,8,8,8
