16
1,6,2,2,3,4,3,4,3,5,5,4,1,6,1,6
3,13,14,11,15,5,15,6,10,1,7,5,7,13,5,14
8,1,14,10,10,2,10,8,11,7,13,4,11,4,3,12
1,6,9,13,12,11,13,7,14,10,3,6,8,1,15,6
3,14,2,3,7,14,2,10,10,11,14,10,2,3,14,8
8,11,15,14,8,9,13,14,8,8,8,8,9,15,12,2
3,14,10,11,4,2,3,13,5,7,7,4,3,13,6,10
10,8,8,11,5,12,9,7,6,10,8,2,8,1,13,12
10,2,1,15,7,7,6,9,12,8,3,15,7,4,1,6
9,14,3,12,8,8,11,7,4,1,14,8,9,4,2,10
2,8,8,2,2,2,11,14,1,6,9,7,4,3,15,14
9,5,6,10,11,15,12,10,2,9,5,15,7,14,10,10
2,3,12,10,10,10,2,11,12,3,4,8,10,11,14,10
10,11,5,14,11,12,9,13,7,15,7,5,14,8,8,8
10,10,2,8,11,6,3,7,12,10,10,1,13,7,7,6
9,13,13,5,12,8,8,8,1,12,9,4,1,12,8,8
