16
1,6,2,3,5,5,7,4,1,7,6,1,6,2,2,2
3,14,9,14,3,4,11,4,1,14,9,5,15,12,11,12
8,11,5,12,11,5,12,1,5,13,5,4,9,7,13,4
3,12,1,7,14,3,4,2,2,2,2,2,2,10,1,6
10,2,3,14,11,12,2,11,13,13,14,11,12,11,5,12
8,10,10,10,11,4,10,9,6,2,9,13,6,11,5,6
1,15,14,8,9,4,9,5,12,10,3,5,13,14,1,12
2,10,9,7,7,7,7,7,6,11,13,7,4,9,7,6
11,12,3,14,9,12,10,9,12,10,1,12,2,1,12,8
8,2,8,11,4,2,11,4,3,15,7,5,12,3,5,4
2,9,7,12,3,15,14,1,14,8,9,7,5,14,2,2
11,7,12,2,8,10,9,6,9,7,6,9,6,9,14,10
8,10,2,11,4,11,6,11,7,12,9,4,11,6,11,12
3,12,9,15,7,12,10,8,10,2,2,3,15,12,11,6
10,2,3,14,8,3,12,1,12,9,14,10,9,6,8,8
8,9,12,8,1,12,1,5,5,5,13,12,1,13,5,4
