16
1,6,1,7,6,3,4,2,3,6,3,4,1,5,7,4
3,13,7,12,9,14,3,13,14,9,15,5,6,1,15,6
8,2,8,2,3,13,12,1,12,3,14,1,14,1,12,10
1,15,6,11,13,6,1,7,5,12,9,6,8,3,7,14
2,8,10,8,3,12,1,14,2,2,1,13,5,14,8,10
11,5,13,6,11,4,1,12,10,9,6,3,6,9,6,8
11,5,4,10,8,3,6,1,13,5,14,10,8,1,14,2
10,1,6,9,5,12,8,3,6,2,11,15,7,7,13,14
9,7,12,3,6,3,6,9,14,11,12,10,10,9,4,10
1,15,7,13,15,12,10,3,12,9,4,10,10,3,7,12
1,12,10,1,12,3,14,9,7,7,6,10,10,10,9,6
2,1,13,6,2,8,8,3,14,8,10,10,8,8,3,14
11,5,5,14,9,7,6,8,10,2,9,13,6,1,12,10
10,2,1,14,2,10,11,5,13,13,6,1,15,5,6,10
9,12,2,9,15,14,8,1,6,3,14,1,15,4,8,10
1,5,13,5,12,8,1,5,13,12,8,1,13,5,4,8
