16
1,5,7,4,1,5,7,5,7,7,6,3,6,3,5,6
3,5,13,7,4,3,12,3,15,12,10,9,13,15,6,10
10,3,6,11,5,12,1,15,15,7,15,7,7,13,14,8
8,11,15,15,7,7,7,12,9,14,9,14,10,2,8,2
3,14,10,11,15,15,12,3,7,15,7,13,13,13,5,12
8,11,15,15,13,15,4,11,14,10,11,6,3,7,7,4
2,11,15,15,7,12,1,13,12,9,15,13,15,15,15,6
11,14,11,14,11,6,2,3,7,6,11,5,15,15,15,14
11,14,10,9,14,11,14,9,12,11,13,7,15,13,14,10
11,13,15,7,14,10,10,2,3,13,4,8,8,3,13,14
11,7,15,12,8,9,13,15,13,4,2,2,2,10,1,12
11,13,14,3,5,7,6,8,3,7,12,11,15,14,2,2
11,4,11,14,2,11,15,5,15,15,4,11,14,11,13,14
8,1,14,11,15,15,13,6,11,14,2,9,15,14,1,14
2,3,14,11,15,15,7,15,15,13,15,4,11,15,6,10
9,13,13,13,13,12,8,8,9,5,12,1,12,8,9,12
