16
1,5,5,6,1,6,3,5,7,4,2,2,3,5,5,6
3,7,6,11,5,15,13,7,15,5,13,12,10,2,2,8
8,8,9,15,4,10,1,12,9,4,1,5,13,15,14,2
2,3,5,15,7,15,7,7,7,5,6,3,7,13,13,12
10,11,7,14,10,9,15,12,8,3,15,14,10,1,6,2
11,14,9,12,11,5,13,4,2,8,8,9,13,5,13,14
8,11,7,4,10,1,7,5,14,3,6,3,7,6,3,14
1,15,14,1,13,4,10,3,14,11,13,14,10,8,11,14
2,11,14,3,7,7,12,9,12,10,1,15,12,3,15,12
10,9,15,13,13,14,1,7,6,11,6,8,3,13,12,2
9,6,9,4,3,13,5,15,13,15,14,3,14,3,6,10
3,13,7,6,10,3,4,11,7,14,11,12,9,15,15,14
8,1,15,12,10,9,7,13,14,9,13,6,1,15,13,12
3,5,15,7,13,4,10,1,13,4,2,10,3,15,4,2
11,6,9,15,6,3,15,6,2,3,15,15,15,15,6,10
9,13,4,8,8,9,12,9,12,9,13,12,9,13,13,12
