16
1,6,3,4,2,2,3,4,3,4,1,5,6,2,2,2
3,14,11,5,15,15,12,3,15,5,5,4,9,14,11,14
11,14,10,1,12,10,2,11,15,7,5,4,1,15,12,8
11,15,15,4,1,15,13,15,13,12,1,7,5,14,2,2
11,12,11,4,2,11,4,11,5,7,5,13,7,15,15,14
11,4,9,7,12,8,3,13,6,10,2,3,14,10,11,12
10,2,3,15,7,7,12,1,14,8,9,12,10,8,9,6
9,15,14,9,12,9,6,3,14,3,7,4,8,2,2,8
2,9,15,5,4,3,12,9,12,10,9,7,7,15,13,6
9,6,11,7,4,9,7,5,5,12,3,14,11,13,7,14
2,10,8,10,1,5,15,4,3,5,12,10,8,2,11,14
9,14,3,12,2,1,12,3,13,7,7,14,2,10,10,8
3,14,11,6,10,1,6,10,3,14,11,14,10,11,14,2
8,9,13,12,11,6,10,10,8,9,14,9,12,8,11,12
2,3,5,5,14,9,15,13,4,2,11,7,6,3,15,6
9,13,4,1,13,5,13,4,1,13,12,8,9,13,13,12
