16
1,7,4,2,1,7,5,4,3,5,7,4,1,7,5,6
2,9,6,9,7,13,7,5,12,1,13,7,7,15,4,8
9,7,14,3,13,6,8,3,6,2,1,14,9,13,4,2
3,13,15,14,3,13,5,14,8,11,6,9,5,7,5,12
10,3,12,11,12,3,5,14,2,11,15,5,5,14,3,6
8,8,3,14,2,8,3,14,10,10,8,1,5,12,10,8
1,5,14,8,11,7,12,8,9,15,7,5,7,7,13,6
3,4,8,3,15,15,4,3,6,8,8,1,14,10,1,12
11,5,7,12,8,9,6,9,14,3,4,3,12,11,4,2
8,1,12,3,4,2,9,7,12,11,6,10,1,13,7,12
2,3,6,9,6,10,3,13,6,10,10,8,1,7,13,4
9,14,8,2,11,13,14,3,15,12,9,6,1,12,3,4
2,9,7,13,12,3,14,8,11,7,4,10,3,7,13,6
9,6,8,3,5,15,12,1,14,8,3,14,10,9,7,12
2,10,3,14,1,15,5,6,8,1,14,10,10,1,13,6
9,13,12,9,4,8,1,13,4,1,12,9,13,4,1,12
