16
1,5,7,6,3,7,6,2,3,6,3,5,4,3,7,4
3,7,15,15,15,15,14,11,14,11,13,7,7,15,14,2
8,11,13,15,13,15,15,13,13,15,7,13,14,11,15,14
3,15,7,12,1,15,12,3,7,14,11,7,15,14,8,8
11,13,15,7,7,13,6,9,13,13,12,10,11,13,6,2
11,6,11,15,15,4,9,7,7,7,7,15,13,6,9,14
10,10,9,14,9,7,7,13,13,15,14,10,2,11,6,10
10,11,5,14,2,11,13,7,6,11,13,15,15,13,14,8
8,9,7,15,13,15,4,9,12,10,3,15,14,3,15,6
1,6,9,13,6,9,7,5,5,14,9,14,11,15,15,14
3,14,1,6,11,7,12,3,5,13,6,10,9,13,15,14
11,15,4,10,11,12,2,9,7,6,10,11,6,3,13,12
8,10,3,12,11,7,15,5,12,11,13,13,12,11,5,4
1,14,10,2,10,11,15,4,3,15,5,6,1,15,7,4
3,14,11,12,11,13,14,3,14,11,7,15,6,11,15,6
9,13,13,5,12,1,13,12,9,13,13,13,13,13,12,8
