16
1,6,3,5,6,3,4,2,2,2,2,3,4,3,4,2
3,13,12,3,15,13,6,9,13,13,15,13,5,15,4,10
8,3,5,14,8,3,12,3,7,6,10,2,2,11,6,10
1,15,6,8,3,15,4,10,8,11,12,10,9,14,8,10
3,14,8,3,13,13,4,10,2,10,2,9,6,8,3,12
11,14,1,12,3,5,5,13,14,9,15,7,13,6,10,2
9,14,3,7,13,4,1,5,14,1,13,15,4,11,13,12
3,13,15,14,2,1,6,3,14,1,5,12,1,15,7,6
11,6,11,12,10,2,10,9,12,3,4,3,7,15,14,8
10,8,10,3,13,14,11,5,6,9,7,12,9,14,10,2
8,2,9,13,6,8,8,3,13,6,9,4,1,14,9,12
1,15,7,5,14,3,6,10,1,14,1,7,4,10,3,6
2,10,8,1,12,10,11,15,6,8,2,10,3,14,10,10
9,12,3,7,5,12,11,15,15,7,15,15,12,11,12,8
2,2,10,8,1,6,10,9,14,11,12,10,3,15,5,4
9,13,13,5,5,12,9,4,9,13,4,8,8,9,5,4
