16
1,6,1,5,6,2,1,5,5,7,4,3,7,4,1,6
2,9,6,1,13,14,3,4,2,9,7,14,8,3,5,14
11,4,10,2,3,12,11,4,11,5,12,9,7,12,2,10
9,6,9,15,14,3,14,3,12,2,2,2,9,4,9,14
1,13,5,14,11,13,15,13,6,10,11,15,5,4,1,14
1,5,7,12,9,4,9,6,8,11,14,11,4,1,7,14
1,5,15,5,5,6,1,13,4,11,14,9,7,5,12,10
1,7,15,4,2,9,4,3,7,13,13,6,11,4,2,8
1,12,11,6,11,7,4,9,12,2,3,12,11,5,14,2
1,6,8,9,14,11,4,2,2,11,12,2,9,6,10,10
1,15,5,5,12,8,1,14,9,13,4,11,7,12,11,12
2,10,3,6,2,2,3,13,7,5,7,14,9,4,11,4
11,12,8,9,13,13,12,2,11,4,8,11,5,4,11,4
11,4,1,7,6,1,7,13,15,5,6,9,7,4,9,4
8,3,5,14,9,5,13,4,11,4,8,2,11,4,3,4
1,12,1,13,5,5,4,1,12,1,5,13,13,5,13,4
