16
1,5,7,7,7,5,6,3,5,6,3,4,1,7,7,6
1,6,9,12,10,2,11,12,1,15,13,7,7,12,10,10
3,13,6,2,11,12,8,2,3,14,2,11,15,6,9,14
11,7,13,12,11,4,1,15,12,8,10,9,15,15,7,12
11,14,2,2,11,7,7,12,3,6,11,6,8,10,11,6
9,15,14,10,9,13,15,7,13,13,15,14,1,14,8,10
3,15,13,15,7,7,12,9,5,7,14,10,1,12,2,10
10,10,1,14,8,8,2,3,6,10,9,14,2,1,14,10
11,14,3,15,6,3,13,13,12,11,5,14,11,5,14,10
11,14,8,8,10,10,3,5,7,13,6,10,10,3,13,12
11,14,2,2,11,12,10,2,11,6,11,15,12,8,2,2
11,13,14,9,12,1,14,9,15,15,14,10,2,3,15,14
9,7,12,1,7,6,11,7,13,14,10,8,9,13,13,14
1,14,3,4,11,15,14,8,3,12,11,5,7,5,5,14
1,15,14,2,10,11,15,7,15,7,14,3,14,3,5,14
1,13,12,9,12,9,12,9,13,13,13,13,12,9,4,8
