16
1,6,2,2,1,7,7,4,3,6,2,2,2,3,7,6
3,14,10,9,7,13,14,3,15,13,13,13,13,13,13,14
9,15,13,4,11,5,14,9,15,5,4,2,2,3,6,8
1,13,7,5,15,5,15,7,13,5,7,15,15,13,12,2
2,3,14,3,15,5,13,15,4,1,14,11,13,7,7,14
11,14,8,11,13,7,5,15,5,6,11,12,3,12,11,12
11,13,5,15,6,9,6,9,4,8,9,5,15,7,15,4
11,4,1,14,8,1,14,3,6,3,6,1,15,15,15,6
10,3,4,9,5,6,10,9,13,12,10,1,14,11,12,8
9,14,3,6,1,12,9,5,4,1,15,7,14,11,5,6
3,14,11,12,3,7,5,5,5,7,13,15,12,11,6,8
11,12,10,2,10,11,6,3,7,15,5,13,7,15,14,2
11,5,15,12,8,10,8,8,11,12,2,3,15,14,9,12
11,4,9,5,4,11,7,5,13,7,14,10,11,14,1,6
10,3,4,2,1,14,11,5,6,8,10,8,8,11,5,14
9,12,1,13,5,13,13,4,9,4,9,5,4,8,1,12
