16
1,5,7,6,2,3,5,4,1,7,4,3,6,1,5,6
3,5,14,11,13,13,5,5,7,13,6,10,9,6,2,10
8,2,10,10,3,5,6,3,13,6,9,12,3,12,11,14
3,15,12,9,14,1,12,11,6,9,7,4,11,5,12,10
8,9,4,1,15,4,1,14,10,2,8,1,14,1,6,8
1,7,7,4,8,3,4,8,11,13,5,4,9,7,13,4
3,14,9,5,7,15,7,4,9,7,6,2,3,13,5,6
8,9,6,2,10,8,10,3,6,8,9,14,10,1,7,12
1,5,14,9,12,1,15,13,12,2,3,14,9,4,9,4
1,7,13,5,6,1,14,3,4,9,14,8,2,1,7,4
3,13,6,2,10,2,8,10,3,5,12,3,13,6,10,2
10,3,14,11,13,15,4,10,9,5,5,12,2,11,14,10
8,8,10,8,1,13,5,14,3,4,2,1,15,12,8,10
3,6,11,6,2,2,1,15,14,1,15,6,11,4,3,14
8,11,12,9,12,9,5,12,11,7,14,9,15,4,10,10
1,13,5,5,5,5,4,1,12,8,9,4,9,5,12,8
