16
1,7,7,4,3,4,3,6,1,7,6,3,4,1,6,2
3,12,9,7,12,2,10,10,2,11,13,12,2,1,15,14
8,1,6,10,1,13,12,11,12,11,5,6,11,7,14,8
1,6,9,13,6,3,4,9,7,12,1,15,14,8,8,2
1,13,6,2,9,15,7,7,13,5,4,10,8,3,6,10
3,7,13,12,3,13,12,8,3,5,5,13,7,12,8,10
10,11,4,2,10,2,3,5,12,3,4,1,12,2,3,14
10,9,5,12,10,9,12,3,6,10,2,3,5,14,8,10
11,6,3,4,11,5,4,11,12,11,14,11,7,15,6,10
9,13,15,6,11,6,2,9,7,14,10,8,8,8,11,14
3,6,11,14,11,13,15,5,15,12,11,7,5,7,14,10
10,9,12,8,8,1,13,5,14,3,13,14,2,11,13,12
10,3,4,2,1,6,3,5,12,11,4,11,12,10,3,4
10,11,5,14,2,9,12,3,5,14,1,12,1,14,11,6
10,11,4,11,13,7,7,15,6,8,1,5,7,15,12,8
9,13,4,9,4,9,12,8,9,5,4,1,12,9,5,4
