16
1,5,6,3,5,7,4,1,5,7,7,7,7,4,2,2
2,3,12,8,3,14,1,7,6,8,8,10,9,7,12,10
9,15,6,1,14,8,3,14,10,2,3,12,3,15,7,12
3,12,9,4,9,6,8,8,11,14,8,1,12,8,9,6
10,2,3,6,1,15,7,7,12,11,5,5,4,3,5,12
11,12,10,9,4,11,15,13,6,9,4,1,6,9,7,4
9,6,11,4,2,11,15,4,9,5,7,4,10,1,15,6
2,10,11,5,12,9,12,3,6,3,15,4,11,7,12,10
9,15,13,5,5,7,5,13,12,9,15,5,12,8,3,14
2,10,2,2,1,13,6,3,6,3,12,3,5,6,10,8
10,8,10,10,1,7,12,8,11,12,1,13,6,8,9,4
9,7,12,11,4,10,3,4,11,5,6,3,15,7,5,6
2,11,7,14,3,14,11,6,8,3,15,12,8,11,4,10
11,14,8,10,10,9,12,11,5,15,15,7,6,11,6,10
10,11,6,9,13,6,2,8,1,14,8,8,10,10,10,8
8,8,9,5,4,8,9,5,5,13,4,1,12,8,9,4
