16
1,7,7,7,5,7,7,7,7,7,5,7,7,6,3,4
2,11,13,13,7,14,11,15,15,15,7,15,14,11,13,6
10,11,7,5,13,14,11,14,10,11,13,14,11,15,4,8
11,15,15,7,7,14,11,15,13,14,1,13,15,13,6,2
9,15,15,15,15,13,14,10,3,15,5,7,14,1,15,14
1,13,14,11,15,7,15,14,10,9,7,13,14,3,15,14
3,6,10,11,14,11,15,13,13,6,9,6,11,15,15,14
11,14,11,15,13,13,15,7,6,11,7,15,15,15,13,14
11,12,8,11,7,7,12,9,12,11,15,14,11,15,5,14
11,7,6,8,8,11,7,7,7,15,12,10,8,9,5,14
11,15,15,7,7,15,15,14,8,11,7,15,5,5,7,12
11,12,11,15,15,15,15,15,4,11,15,15,7,7,13,4
11,7,15,13,15,13,13,15,5,15,13,15,15,13,6,2
11,15,13,6,11,5,6,11,7,13,6,11,15,7,14,10
11,15,7,15,15,6,11,15,15,5,13,14,10,8,10,10
8,9,12,8,9,13,13,13,13,5,5,13,13,5,13,12
