16
1,7,5,4,2,3,7,4,2,2,2,2,1,7,5,6
2,11,5,5,13,12,9,5,14,9,13,13,7,14,2,8
10,10,2,3,5,5,4,1,14,1,7,7,15,13,13,4
9,15,15,13,5,4,3,7,13,7,12,10,10,1,6,2
2,11,14,2,3,6,8,11,4,11,4,8,8,2,11,12
10,8,9,13,12,8,3,15,6,9,4,1,7,13,14,2
10,1,5,7,4,3,12,8,9,6,3,5,12,3,15,12
11,6,2,10,1,12,2,3,6,11,14,1,7,12,10,2
8,9,14,9,6,3,12,9,14,9,13,4,10,3,12,10
2,2,11,5,14,11,5,5,12,2,3,4,8,9,7,14
10,9,15,4,9,15,7,5,4,9,15,7,4,3,14,8
9,5,15,7,4,10,9,5,6,3,14,8,2,10,9,4
3,5,12,8,2,11,6,2,9,12,8,3,12,10,2,2
8,3,5,7,13,12,11,15,5,5,6,10,3,12,9,14
3,13,4,10,1,7,14,11,5,4,11,15,13,7,5,14
8,1,5,12,1,12,8,9,4,1,12,8,1,13,4,8
