16
1,5,7,7,4,1,7,5,7,7,5,6,2,2,3,4
1,7,14,8,3,4,9,5,13,13,5,13,14,9,14,2
2,8,11,6,10,3,7,4,2,3,7,6,9,5,14,10
10,2,10,8,9,14,11,6,10,8,11,12,3,4,9,14
10,11,14,2,1,12,8,11,12,2,11,5,12,1,5,14
10,10,9,14,1,5,5,13,6,11,14,3,5,7,5,14
9,15,5,13,7,4,3,4,9,15,15,15,6,10,2,10
2,10,1,7,13,4,11,7,6,9,14,10,8,10,11,12
9,12,3,15,4,1,14,9,12,3,15,15,4,9,13,6
1,7,15,15,7,5,12,1,7,15,15,15,7,6,2,8
3,13,15,12,8,3,7,7,12,8,8,8,8,9,12,2
10,1,13,7,5,14,8,10,3,7,7,7,4,3,4,10
10,3,5,12,3,15,6,11,15,15,15,12,1,13,7,12
8,9,4,2,10,11,12,8,10,8,9,6,3,5,13,4
2,3,5,13,14,10,2,1,14,2,2,11,13,7,7,6
9,12,1,5,12,9,13,4,9,12,9,12,1,12,8,8
