16
1,5,6,3,4,2,3,4,1,5,6,2,1,5,7,6
3,7,15,12,1,13,15,4,1,5,14,11,7,4,8,10
10,8,11,5,6,2,11,5,6,1,14,8,11,7,7,12
9,4,8,3,12,10,10,1,14,1,14,2,10,8,11,6
3,5,4,11,6,11,13,4,10,2,10,9,13,7,12,8
9,6,1,14,11,15,6,3,15,12,9,7,4,10,1,6
2,11,4,10,9,14,8,8,9,7,7,14,3,13,5,14
10,10,2,10,2,10,2,3,6,10,8,8,8,3,4,10
10,11,12,11,15,15,14,11,12,9,5,6,1,15,5,14
9,13,5,14,10,11,15,12,2,1,6,11,7,15,4,10
2,1,5,15,15,13,13,7,14,2,9,14,9,14,1,12
11,7,4,10,9,5,6,10,8,11,5,14,2,11,7,4
10,11,5,15,6,3,14,8,1,13,7,15,15,12,9,6
10,11,6,8,11,12,11,6,2,1,14,9,15,6,3,12
10,11,14,3,14,1,12,11,13,4,10,3,15,14,8,2
8,8,9,12,9,4,1,13,4,1,12,8,8,9,5,12
