16
1,5,7,5,6,1,6,2,2,1,5,7,5,6,2,2
3,7,12,1,15,4,10,9,13,5,5,13,6,11,13,14
8,8,1,5,14,1,14,3,4,2,3,5,12,8,3,14
2,2,1,5,13,6,9,15,7,14,9,5,7,4,8,8
9,15,5,7,4,11,4,10,10,8,2,3,15,7,6,2
1,14,2,11,5,15,5,14,9,6,9,12,10,8,9,14
2,9,12,11,4,8,2,8,3,13,6,1,14,2,1,12
11,5,4,9,5,5,14,3,14,3,14,3,13,12,3,6
9,5,6,3,4,1,12,9,12,8,10,10,2,1,12,10
3,4,10,11,4,1,5,7,5,5,15,13,13,5,6,10
11,6,9,15,5,4,1,12,1,6,8,2,1,6,10,10
8,9,7,12,2,3,5,5,6,11,4,11,6,9,14,10
1,6,11,5,15,12,3,7,13,12,1,14,9,5,14,10
1,13,15,4,8,1,12,8,2,2,1,15,6,2,10,10
3,5,15,5,5,5,7,4,10,11,5,14,10,9,12,10
8,1,13,5,4,1,13,5,13,12,1,12,9,5,5,12
