16
1,6,2,2,3,6,3,7,6,1,6,3,6,3,4,2
3,13,15,13,13,15,14,11,14,1,13,14,9,13,7,12
11,5,12,1,7,14,9,13,14,3,4,9,7,7,12,2
11,5,6,3,15,15,5,7,14,11,7,6,8,10,3,14
10,2,9,15,14,10,3,15,15,12,9,15,7,13,15,12
11,15,6,10,10,9,14,11,14,3,7,15,13,6,9,6
11,15,12,10,9,7,15,13,15,14,11,13,7,13,7,14
8,8,3,13,6,10,8,3,14,10,10,3,14,3,13,12
2,3,12,1,15,15,4,9,12,8,11,14,9,15,6,2
11,12,3,5,15,12,1,5,5,6,9,15,4,11,14,10
10,2,11,6,9,6,2,3,6,9,6,9,5,13,15,14
8,10,9,12,2,9,12,11,13,5,15,7,4,3,15,12
1,15,5,5,15,5,7,15,7,7,13,15,6,11,14,2
3,13,6,1,15,4,11,13,15,12,3,15,15,13,13,12
11,7,15,7,15,5,14,3,14,3,14,11,15,7,5,4
8,9,13,12,9,5,12,8,8,9,12,9,12,9,5,4
