16
1,6,2,3,5,6,1,6,3,4,2,3,6,1,7,6
1,14,11,14,2,9,5,13,15,7,13,13,15,5,12,10
3,14,10,8,10,2,2,2,10,9,5,4,9,4,1,14
9,13,13,5,15,15,12,10,9,4,3,5,6,2,1,14
3,5,7,6,8,10,1,15,5,5,15,4,9,14,2,10
10,3,14,9,5,13,5,15,4,3,15,7,4,10,9,14
8,8,11,7,4,2,3,13,4,8,10,8,1,15,4,8
2,2,10,8,1,15,12,3,6,3,15,4,3,13,5,4
9,13,15,5,6,11,6,9,13,13,14,2,8,1,7,4
1,6,11,4,10,8,10,1,5,5,12,9,5,7,13,6
3,13,12,1,14,1,14,3,7,7,4,1,5,14,2,8
9,5,7,4,8,2,9,14,8,9,6,3,5,15,12,2
2,1,15,7,4,10,1,15,6,3,13,14,2,11,7,12
9,7,12,9,6,9,7,14,10,8,1,13,12,10,11,6
1,15,5,4,10,3,12,10,8,3,6,1,5,12,10,10
1,12,1,5,12,9,4,9,5,12,9,5,5,4,8,8
