16
1,6,3,4,3,7,7,5,4,3,5,5,6,3,5,6
2,10,9,7,15,15,12,2,3,15,5,7,14,11,4,10
11,14,3,12,11,15,7,15,14,11,7,15,13,15,7,14
11,13,13,7,14,11,13,15,13,13,12,8,2,11,15,14
9,4,3,14,10,9,5,15,7,6,2,2,11,15,13,12
3,7,15,15,13,7,7,15,15,15,14,10,10,11,5,6
9,15,15,14,1,13,14,9,13,14,11,15,13,15,7,12
2,9,15,13,7,6,11,7,6,11,13,14,1,14,9,4
11,7,12,3,13,15,14,9,12,11,5,15,4,9,6,2
8,8,3,14,3,13,14,1,6,11,5,15,7,7,15,14
2,2,10,9,14,3,15,5,15,15,4,11,12,11,13,12
11,13,15,6,11,13,15,7,13,14,2,11,7,15,4,2
8,2,9,14,10,2,11,13,7,14,11,15,13,12,1,14
3,15,6,8,11,15,15,7,13,12,11,15,7,7,5,12
10,11,12,3,14,10,11,15,7,5,15,15,12,9,6,2
8,9,5,13,13,13,12,9,13,4,9,13,5,5,13,12
