16
1,6,3,5,5,6,2,2,2,1,6,2,2,1,7,4
1,14,11,5,6,9,14,9,14,2,9,13,13,7,15,6
1,14,8,2,9,4,11,5,15,13,5,4,1,14,10,8
1,15,7,12,3,7,12,2,9,5,6,2,2,10,9,4
1,14,8,2,8,9,6,11,7,7,12,10,11,12,3,4
3,15,6,9,7,4,8,10,10,10,2,10,9,7,13,6
10,8,9,7,14,1,6,8,8,11,13,13,5,12,1,12
11,4,2,8,10,2,10,3,6,11,5,5,4,1,7,6
8,2,9,6,11,14,10,9,14,11,4,1,5,5,12,10
3,12,2,9,14,8,9,5,15,15,6,2,1,6,2,10
11,5,12,3,14,1,7,7,12,10,8,11,7,14,11,12
9,7,7,12,9,7,12,8,1,14,1,14,11,14,10,2
1,14,11,4,2,10,2,1,6,9,7,14,8,9,15,14
3,12,11,6,9,13,12,1,13,7,12,8,1,7,12,10
8,1,12,11,6,1,5,5,7,13,6,2,1,15,4,10
1,5,5,12,8,1,5,5,13,4,8,9,5,13,4,8
