16
1,7,6,1,6,3,7,7,6,3,6,3,5,7,5,6
1,13,13,6,10,10,10,9,13,15,13,13,6,11,6,8
3,6,3,15,15,13,15,6,3,14,1,7,13,15,15,4
11,12,11,13,14,3,14,9,14,11,7,14,3,12,11,6
10,3,13,5,14,8,10,3,15,15,15,13,15,6,11,14
11,15,4,2,9,6,10,9,15,15,15,7,13,13,15,14
10,10,3,14,1,15,13,5,13,13,13,12,3,6,10,8
9,15,13,13,7,13,6,3,6,3,7,5,15,14,8,2
2,9,6,3,14,3,12,11,12,11,12,1,15,12,3,14
11,5,15,13,14,11,7,14,1,12,3,4,11,7,14,8
11,7,15,4,9,14,10,9,7,4,9,5,14,9,15,6
11,15,14,2,1,13,15,4,11,5,7,6,10,3,15,14
10,11,13,15,4,2,9,4,11,5,14,10,11,13,14,8
11,13,4,11,6,9,7,4,9,6,10,9,15,7,15,4
9,7,5,15,13,6,11,5,7,14,11,7,13,13,13,6
1,13,4,8,1,12,9,4,8,9,13,12,1,5,5,12
