16
1,7,4,1,5,5,7,5,6,1,6,2,3,7,5,6
1,15,7,5,4,3,14,2,11,5,12,11,14,8,3,14
3,12,9,4,1,14,8,10,9,4,2,10,9,4,8,8
11,4,2,3,5,14,2,9,7,5,14,11,4,2,1,6
10,1,13,12,1,15,15,4,8,3,13,14,1,15,7,12
9,6,2,3,6,8,11,5,5,15,4,9,5,12,11,4
3,13,13,12,8,3,13,4,1,14,3,5,5,4,11,4
10,3,4,2,3,13,6,3,6,10,10,1,5,7,14,2
9,13,7,12,10,1,14,9,14,9,15,6,3,12,10,10
3,5,13,7,15,6,9,5,13,4,9,14,10,3,13,12
10,3,5,12,8,11,4,1,7,4,1,14,10,8,2,2
10,9,6,2,1,12,2,2,10,2,2,10,10,3,15,12
8,1,13,15,7,5,14,11,12,9,15,12,9,12,9,6
1,7,5,14,11,4,11,14,2,2,11,5,5,4,2,10
2,11,4,8,10,2,10,10,9,14,11,4,1,6,11,12
9,13,4,1,12,9,12,8,1,13,13,5,4,9,13,4
