16
1,6,1,7,6,1,7,6,1,7,7,5,4,3,7,6
1,15,5,12,11,7,15,13,6,9,13,7,7,12,9,12
1,12,3,6,11,13,15,5,12,3,4,9,14,3,5,6
3,5,12,9,13,4,9,5,5,14,1,7,15,12,2,8
11,6,1,7,6,3,7,5,7,15,7,14,10,3,15,4
10,10,1,13,15,13,15,7,13,12,9,13,15,14,11,4
10,8,2,2,11,6,11,12,1,6,1,5,14,8,9,6
9,4,11,14,8,8,11,7,6,9,5,6,9,5,4,8
3,6,9,13,5,7,12,9,12,1,5,15,4,3,5,6
8,11,7,4,3,13,6,2,2,1,7,12,3,13,7,14
1,15,13,5,15,5,15,12,9,7,13,6,11,4,11,14
3,15,7,7,13,7,14,1,5,12,1,14,10,1,14,10
11,12,10,10,3,13,15,5,6,1,7,15,12,1,15,14
11,7,14,11,15,4,9,4,10,1,15,14,1,6,10,8
8,10,8,11,15,5,4,2,11,7,14,9,5,12,10,2
1,12,1,12,9,4,1,13,12,9,13,5,5,4,9,12
