16
1,6,1,6,3,6,3,6,2,2,2,1,5,6,3,6
3,15,5,15,13,14,8,11,15,13,14,3,6,9,12,10
10,11,5,15,6,11,5,13,13,4,8,11,12,1,7,14
8,11,6,10,10,11,4,2,2,1,6,10,3,6,11,14
3,15,13,13,12,11,7,15,13,7,15,15,12,9,15,14
8,9,4,2,1,12,9,15,5,15,12,9,4,1,12,10
3,7,4,11,4,2,3,13,5,15,5,4,1,7,5,14
8,11,4,11,5,13,14,3,7,13,7,7,6,9,7,14
2,9,5,13,7,5,12,9,12,1,14,10,11,7,14,10
11,6,2,1,13,7,7,5,4,1,15,15,12,8,11,14
11,15,15,4,1,15,15,6,2,1,15,15,7,7,15,14
9,15,13,6,1,15,15,15,12,1,15,12,11,12,11,14
1,15,4,11,6,11,15,14,3,6,8,1,12,1,15,12
3,13,5,13,15,15,15,15,15,14,2,3,7,7,15,6
11,6,3,6,11,15,12,9,13,14,10,11,12,11,14,8
9,13,12,8,8,9,5,5,5,13,13,13,4,8,9,4
