16
1,7,6,2,1,5,7,6,3,7,7,6,3,4,3,6
3,13,15,13,4,2,9,15,14,10,11,15,13,5,15,14
10,3,13,6,3,14,2,9,14,8,10,9,7,7,13,14
10,10,2,9,14,9,14,1,14,1,12,3,15,12,3,12
8,11,15,7,12,1,12,2,9,7,4,11,13,6,9,4
2,9,12,10,2,3,5,15,5,14,2,11,5,13,7,6
11,6,2,10,11,15,4,8,1,12,9,14,1,6,10,10
10,11,14,9,14,9,4,3,6,1,6,8,2,10,8,8
10,8,10,1,13,7,4,11,12,2,11,5,12,11,6,2
8,2,11,5,6,11,7,12,1,13,14,2,2,11,14,10
1,14,11,6,11,13,13,5,6,1,14,9,14,11,13,12
2,9,15,12,9,5,4,1,15,4,9,5,15,15,6,2
11,5,15,7,4,1,6,1,13,5,6,2,10,8,11,14
10,3,15,14,1,5,13,7,7,7,14,11,13,6,8,10
10,8,9,13,7,7,6,8,10,8,11,12,3,15,4,10
8,1,5,5,12,9,12,1,12,1,13,5,12,8,1,12
