16
1,6,2,2,2,2,3,4,3,4,2,2,3,5,4,2
2,10,11,12,10,11,13,6,9,7,13,15,13,6,2,10
9,15,14,3,14,8,3,14,1,15,6,9,6,8,9,14
2,8,9,14,9,6,10,10,1,12,8,1,15,5,4,10
9,6,1,15,4,9,14,11,5,6,3,7,12,3,6,10
3,13,5,13,6,3,14,8,3,12,8,11,7,14,9,14
10,2,2,1,12,10,11,4,9,5,6,10,10,10,1,12
11,13,13,6,1,12,8,3,6,1,15,12,8,8,2,2
11,4,2,10,3,7,4,11,12,2,10,2,3,7,12,10
11,7,14,8,10,10,2,10,3,14,9,15,12,10,2,10
10,10,9,4,8,11,13,13,12,8,3,13,4,9,15,14
8,9,4,2,1,15,4,3,4,1,15,5,7,4,8,8
3,5,6,11,5,15,5,13,7,6,8,2,10,3,5,6
10,2,10,10,2,9,6,2,8,11,7,14,11,12,3,12
8,11,14,10,10,3,14,9,7,12,10,9,15,4,11,4
1,12,9,13,12,8,9,4,9,4,8,1,13,4,9,4
