16
1,7,6,3,6,3,5,7,4,2,1,7,7,7,7,6
2,10,11,15,13,13,7,12,3,12,3,15,15,14,9,12
11,14,10,10,2,1,15,7,13,6,11,15,12,11,7,4
8,10,10,10,11,6,10,9,7,12,11,14,1,13,13,6
2,8,8,10,10,11,15,6,9,6,11,15,4,3,7,14
10,1,7,13,14,8,9,14,3,14,10,8,2,10,11,14
10,3,13,7,15,6,2,11,13,13,13,5,13,13,13,14
9,14,3,15,13,15,12,11,6,1,7,6,2,1,5,12
2,10,9,15,7,15,4,9,12,1,15,14,11,7,5,4
11,12,2,9,15,13,7,7,5,7,12,11,13,14,3,6
9,5,13,4,10,1,13,14,3,12,2,9,7,14,11,14
1,5,6,3,12,3,5,13,15,5,14,1,14,11,12,10
3,5,14,11,7,15,6,3,14,2,9,4,11,14,1,14
10,2,9,14,11,15,15,15,13,12,3,7,14,10,3,14
9,15,5,15,15,15,15,13,4,3,15,15,15,12,8,10
1,13,4,9,13,12,9,4,1,13,13,13,12,1,5,12
