16
1,5,7,5,4,3,4,3,7,7,5,5,4,1,7,4
2,1,15,4,3,15,6,10,8,8,2,3,4,2,11,6
9,7,12,3,12,8,10,9,6,3,14,11,5,15,12,8
3,12,1,14,1,6,8,1,14,10,8,10,2,10,3,4
10,3,5,14,1,13,6,1,13,15,7,12,10,8,11,6
11,14,1,12,2,2,11,6,3,14,8,2,9,7,14,8
8,9,7,5,15,13,14,9,12,10,1,15,5,14,9,6
1,6,8,3,12,1,14,3,6,10,1,15,4,9,4,10
1,15,5,13,4,1,12,11,12,9,7,15,4,3,7,14
3,12,3,5,4,1,6,11,5,4,10,8,1,12,8,10
8,1,14,2,3,5,15,13,7,7,15,7,4,3,4,8
3,6,10,11,12,3,14,1,14,10,8,10,2,10,3,4
8,9,13,15,4,8,8,1,14,8,2,9,13,14,9,6
2,2,3,15,5,7,4,2,10,1,15,7,7,13,6,10
11,14,8,11,6,8,2,10,8,3,14,8,10,2,9,12
8,9,5,12,9,5,13,13,4,8,8,1,13,13,5,4
